contMencion,contPalabrasConArrDentro,contCaracterEspecial,contSignosPuntucion,contCaracMayusculas,contLetrasRepetidas,contParentesis,contEmojis,contOnomatopeyas,contInterjecciones,contInterpelaciones,contDiminutivos,contAumentativos,contPeroyativos,contSuperlativos,conDeterminantes,contIndeterminados,contDemostrativos,contPronombres1eraPersona,contPronombres2onaPersona,contVerbosSerEstarParecer,contVerbosEnPrimeraPersona,contVerbosEnSegundaPersona,contVerbosIndicativos,contVerbosSubjuntivos,contVerbosPresente,contVerbosImperativo,contVerbosPreterito,contVerbosFuturo,contVerbosCondicional,contVerbosParticipio,contVerbosGerundio,contAdverbiosCantidad,contAdverbiosNegacion,contAdverbiosDuda,contAdjetivosCantidad,insultos,likes,retweets,diaSetmana,hora,seguidors,seguits,violento,KMeans_Clusters
1,0,0,1,15.909,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,4,7155,0,0,1,1
0,0,1,1,5.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,2,1,2,0,0,0,0,0,1,0,0,3,0,0,4,7153,10,30,0,1
1,0,0,4,1.786,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,1,2,3,4,3,4,2,2,0,0,0,0,0,1,0,0,2,0,0,4,7152,183,540,0,1
1,0,4,11,6.748,3,0,0,1,4,4,1,0,0,0,4,0,0,0,0,1,1,2,2,2,2,1,1,0,0,0,0,0,0,0,0,1,1,0,4,7150,177,422,0,1
3,0,0,5,5.405,0,0,0,2,3,1,1,0,0,0,2,1,0,0,0,1,3,3,3,3,3,3,1,0,0,0,0,0,1,0,0,3,1,0,4,7149,0,0,0,1
2,0,0,4,5.97,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,4,7147,0,0,1,1
0,0,4,7,2.105,2,0,0,1,1,1,0,0,0,0,1,2,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,0,4,7146,13,57,0,1
3,0,0,4,3.175,4,0,0,2,3,3,0,1,0,0,3,0,0,0,0,0,3,2,6,4,5,4,2,0,0,0,1,0,0,0,0,2,0,0,4,7146,129,271,0,0
3,0,0,5,6.452,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,4,7146,0,0,0,1
3,0,0,5,71.053,2,0,0,0,1,4,1,0,0,0,0,4,0,0,0,3,1,4,4,4,4,1,1,0,0,0,0,0,1,0,0,1,0,0,4,7144,0,6,0,1
5,0,0,9,7.059,3,0,0,1,1,2,0,0,0,0,0,1,0,0,0,1,0,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7143,0,0,0,1
2,0,0,6,3.093,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,2,0,0,4,7143,0,2,1,1
4,0,0,6,22.353,2,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,7142,0,0,0,1
2,0,0,4,4.464,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,1,0,0,0,0,0,1,0,1,0,0,0,4,7139,45,765,0,1
4,0,1,7,3.896,1,0,0,1,1,3,0,0,1,0,1,1,0,0,0,2,2,4,4,4,4,2,1,0,0,0,0,0,1,0,0,2,0,0,4,7137,0,0,0,1
0,0,0,1,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,3,1,2,1,2,0,0,0,0,0,1,0,0,1,1,0,4,7135,0,0,0,1
6,0,0,7,9.524,3,0,0,1,4,2,0,0,1,0,1,0,1,0,0,0,2,3,3,3,3,2,2,0,0,0,0,1,1,0,0,4,1,0,4,7133,155,165,0,1
5,0,0,10,4.511,1,0,0,3,4,6,2,1,4,0,2,2,0,0,2,2,2,4,6,5,6,2,3,0,1,0,0,0,2,0,0,4,0,0,4,7130,0,35,0,0
4,0,0,9,12.727,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7126,6,200,0,1
5,0,0,12,4.132,7,0,0,1,2,2,1,0,0,0,0,0,0,0,1,1,3,3,4,3,4,2,3,0,0,0,1,0,0,0,0,2,0,0,4,7125,0,0,0,1
5,0,3,11,13.761,5,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,7122,0,0,0,1
4,0,0,8,2.976,2,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,2,3,3,3,3,2,1,0,0,0,0,0,3,0,0,2,2,0,4,7122,37,155,0,1
2,0,0,5,3.974,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,1,3,2,2,2,2,1,1,0,0,0,1,0,0,3,2,0,4,7121,1,21,0,1
4,0,0,7,2.941,3,0,0,2,4,5,0,0,0,0,0,3,0,1,1,2,3,2,7,3,5,2,4,0,0,0,1,0,1,0,0,2,0,0,4,7117,6,200,0,0
1,0,3,7,17.021,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,81,9,4,7117,0,45,0,1
1,0,0,1,76.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,4,7112,0,0,0,1
0,0,3,6,10.345,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,2,2,2,2,1,1,0,0,0,0,0,0,0,0,1,343,23,4,7110,0,0,0,1
1,0,0,2,12.0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,7107,6,72,0,1
2,0,0,4,14.035,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,0,0,0,1,0,0,0,2,0,4,7103,4,83,0,1
0,0,1,4,3.774,0,0,0,1,0,1,0,1,0,0,3,1,0,0,0,2,7,3,7,3,8,2,5,0,0,1,2,1,1,0,0,2,1,0,4,7102,5154,2054,1,0
3,0,0,3,31.25,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,4,7102,0,6,0,1
0,0,0,4,1.835,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,5,4,6,4,5,4,5,1,0,1,2,0,1,0,0,1,1,0,4,7099,152,384,0,0
2,0,3,9,5.825,3,0,0,2,2,1,0,0,0,0,3,0,1,0,0,1,3,3,5,3,5,1,3,0,0,1,0,1,1,0,0,2,36,0,4,7098,0,0,0,1
2,0,0,5,2.767,3,0,0,1,5,9,1,0,0,0,4,1,0,0,0,3,6,7,11,8,10,5,6,0,0,0,0,0,2,0,0,0,1,0,4,7097,45,765,0,0
5,0,0,14,4.196,7,0,0,0,0,2,0,0,0,0,1,0,0,0,0,2,3,7,7,7,7,3,2,0,0,0,0,0,2,0,0,0,0,0,4,7096,0,0,0,0
3,0,0,4,4.255,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,4,2,2,2,2,2,2,2,2,0,0,0,1,0,0,0,0,0,0,4,7096,17,4,0,1
3,0,0,3,3.659,3,0,0,1,3,1,0,1,0,0,2,0,0,0,0,1,2,2,4,4,5,4,1,0,0,0,0,1,1,0,0,2,0,0,4,7094,2,2,1,1
3,0,0,4,7.463,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,4,7092,0,0,0,1
4,0,0,5,9.574,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,2,2,2,2,2,2,2,0,0,0,0,0,1,0,0,0,0,0,4,7090,35,66,0,1
1,0,0,5,20.118,0,0,0,3,4,6,0,0,0,0,1,2,0,0,0,3,7,7,10,7,11,3,6,1,0,3,1,0,2,0,0,2,0,0,4,7090,0,0,0,0
2,0,0,6,3.571,3,0,0,0,1,2,0,0,0,0,2,1,2,0,1,0,2,2,3,3,3,3,1,1,0,0,0,0,0,0,0,6,0,0,4,7086,35,35,0,1
3,0,0,3,5.814,2,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,2,2,2,2,2,2,2,0,0,0,0,0,2,0,0,0,0,0,4,7085,0,6,0,1
4,0,0,9,7.08,4,0,0,0,1,2,0,1,1,0,0,0,0,0,0,1,3,4,4,4,4,3,1,0,0,0,0,0,1,0,0,2,0,0,4,7080,145,206,0,1
3,0,0,6,2.484,2,0,0,1,3,4,0,1,0,0,6,0,0,0,0,2,2,2,6,5,6,4,1,0,0,0,1,2,0,0,0,2,1,0,4,7080,0,12,0,0
4,0,0,6,6.159,3,0,0,0,1,3,0,0,0,0,3,0,0,1,0,5,7,5,9,6,11,4,7,0,0,0,2,0,1,0,0,4,0,0,4,7077,0,0,0,0
0,0,3,5,77.215,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,2,38,0,4,7077,3142,575,0,1
1,0,0,2,3.03,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,2,2,2,2,1,1,0,0,0,0,0,1,0,0,0,0,0,4,7074,0,0,0,1
4,0,0,5,19.588,2,0,0,1,4,4,0,0,0,0,0,0,0,0,0,1,1,3,3,3,3,1,1,1,0,0,0,0,1,0,0,1,0,0,4,7073,0,0,0,1
2,0,0,6,2.857,4,0,0,0,2,2,0,0,0,0,1,1,0,0,0,2,4,4,7,7,9,7,4,0,0,0,0,0,1,0,0,2,0,0,4,7069,0,14,1,0
3,0,0,5,5.051,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,2,1,2,0,1,0,0,0,0,1,1,0,0,1,0,0,4,7067,0,6,1,1
1,0,3,6,57.143,4,0,0,0,0,1,0,0,0,0,2,0,1,0,0,1,1,3,3,3,3,1,1,0,0,1,0,0,0,0,0,1,0,0,4,7065,0,0,0,1
3,0,0,5,3.077,1,0,0,0,1,1,0,0,0,0,2,1,0,0,0,0,1,1,3,2,2,2,2,0,0,0,0,0,0,0,0,1,0,0,4,7061,13,23,0,1
2,0,0,6,1.887,1,0,0,2,3,3,0,0,0,0,3,0,0,0,0,2,8,6,8,6,8,6,7,0,0,0,2,0,1,0,1,0,1,0,4,7056,32,267,0,0
3,0,3,9,16.667,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,7056,0,1,0,1
4,0,0,7,11.236,3,0,0,0,4,2,0,0,1,1,3,0,0,0,0,1,3,3,6,5,6,2,2,0,0,0,1,0,2,0,0,2,0,0,4,7055,0,0,0,0
3,0,0,4,12.0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7053,17,4,0,1
3,0,0,7,6.667,4,0,0,0,2,2,0,0,0,0,0,0,0,0,0,2,0,2,2,2,2,0,0,0,0,0,0,0,0,0,0,1,1,1,4,7052,20,577,1,1
1,0,3,7,4.605,4,0,0,2,3,4,0,0,0,0,2,0,0,0,0,2,2,4,6,6,6,4,1,0,0,0,0,0,0,0,0,1,0,0,4,7050,30,11,0,0
5,0,0,10,3.937,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,2,2,2,2,2,0,1,0,0,0,1,0,0,0,0,0,4,7048,0,0,0,1
2,0,1,7,2.551,0,0,0,3,2,3,1,1,0,0,3,1,0,0,0,2,4,6,7,7,7,5,3,0,0,0,0,1,2,0,0,3,0,0,4,7045,0,0,0,0
1,0,3,3,89.61,3,0,0,0,1,2,0,0,0,0,3,0,0,0,0,1,4,6,7,7,7,5,2,0,0,0,0,0,0,0,1,0,0,0,4,7045,0,32,1,0
1,0,0,4,81.395,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,2,3,4,3,4,1,2,0,0,1,1,0,1,0,0,0,0,0,4,7044,6,72,1,1
3,0,0,6,1.111,2,0,0,1,2,1,0,0,0,0,0,1,0,0,0,2,2,1,2,1,2,1,2,0,0,0,1,0,0,0,0,1,0,0,4,7042,420,382,0,1
1,0,3,6,59.459,3,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,2,1,1,1,2,1,1,0,0,0,0,0,0,0,0,1,0,0,4,7042,0,0,0,1
3,0,0,8,3.084,2,0,0,0,1,0,1,0,0,0,3,1,0,0,0,3,6,2,8,3,9,2,6,2,0,0,0,0,1,0,0,4,0,0,4,7042,0,6,0,0
4,0,0,4,9.836,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,4,7039,177,422,0,1
4,0,0,6,4.918,2,0,0,2,5,6,1,0,0,0,5,1,0,0,0,1,6,4,8,5,8,4,5,0,0,1,0,0,1,0,0,3,0,0,4,7039,11,92,0,0
0,0,3,5,7.778,3,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,1,2,1,1,1,2,0,1,0,0,1,0,0,0,1,3,1,4,7037,466,86,0,1
1,0,0,3,4.695,2,0,0,0,1,1,0,1,0,0,2,1,0,0,0,2,8,7,11,10,11,10,8,3,0,0,0,0,3,0,0,3,22,0,4,7037,241,351,0,0
3,0,0,4,13.636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7033,17,4,0,1
1,0,0,8,6.011,1,0,0,0,1,1,0,0,1,0,2,1,0,0,0,1,2,8,8,8,8,2,1,1,0,0,0,1,4,0,0,1,1,0,4,7033,4,14,1,0
3,0,0,7,2.692,5,0,0,3,4,4,1,0,1,0,2,1,0,0,0,3,6,1,12,6,12,6,7,0,0,0,2,1,2,0,0,1,0,0,4,7031,129,271,1,0
2,0,1,4,2.041,0,0,0,6,5,4,1,0,0,0,3,0,0,0,0,0,8,5,11,7,10,7,8,0,0,0,1,1,2,0,0,1,0,0,4,7031,0,0,0,0
1,0,0,1,13.636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7135,1518,3077,0,1
1,0,3,11,4.569,4,0,0,2,3,3,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,0,0,0,2,0,1,0,0,1,34,8,4,7131,308,166,0,1
2,0,3,11,8.462,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,2,4,7063,147,166,0,1
1,0,0,8,3.347,3,0,0,2,4,5,0,0,0,0,2,1,0,0,0,2,9,7,12,9,12,8,8,0,0,0,0,1,1,0,0,2,1,0,4,6956,149,667,0,0
0,0,1,6,6.494,4,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,2,0,0,0,0,0,0,0,0,1,2,0,4,6711,216,317,0,1
2,0,0,6,6.471,8,0,0,2,3,6,0,0,0,0,1,0,0,0,0,2,5,3,10,6,10,4,7,0,0,3,0,1,1,0,0,0,0,0,4,6679,761,703,0,0
1,0,0,3,0.862,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,4,4,5,5,5,5,3,0,0,0,0,0,0,0,0,0,1,0,4,6649,0,0,0,1
1,0,0,2,8.824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,6634,47,1412,0,1
1,0,0,1,14.286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,4,6558,1518,3077,0,1
0,0,0,0,0.93,0,0,0,0,2,3,0,1,1,0,4,1,2,0,0,4,3,4,4,4,4,3,2,0,0,1,0,0,1,0,0,1,0,0,4,6338,96,358,0,0
0,0,1,3,2.439,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,3,5,5,7,6,7,5,4,0,0,1,0,1,0,0,0,2,1,0,4,6208,2275,4983,0,0
1,0,0,8,5.556,2,0,0,3,4,4,0,0,0,0,7,0,0,0,0,2,8,6,9,6,9,5,6,0,0,0,0,0,2,0,0,5,1,0,4,6174,93,129,0,0
1,0,0,5,0.633,2,0,0,0,2,3,0,0,0,0,2,1,0,0,0,2,6,7,7,7,7,6,5,0,0,0,0,0,0,0,0,0,1,0,4,6171,819,461,1,0
1,0,0,2,9.677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,4,6099,30,264,0,1
1,0,0,8,2.542,4,0,0,2,1,4,0,0,1,0,2,1,0,1,0,5,9,6,13,8,13,6,9,1,0,2,2,0,3,0,0,0,4,1,4,6093,9,144,0,0
1,0,0,3,1.562,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,3,3,2,3,2,2,1,0,0,0,0,0,0,0,1,0,0,4,5925,1078,564,0,1
0,0,3,6,6.25,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,2,1,3,1,3,0,2,0,0,0,1,0,0,0,0,1,0,0,4,5923,323,278,0,1
0,0,1,4,5.682,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,3,1,2,1,3,1,1,0,0,0,0,1,0,0,0,0,4,1,4,5629,1013,297,0,1
5,0,0,7,4.324,2,0,0,0,4,3,0,0,0,0,1,1,0,0,0,2,4,4,5,4,5,3,4,0,0,0,1,1,1,0,0,1,0,0,4,5565,110,1026,0,0
1,0,1,4,0.0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,4,5399,715,1659,0,1
21,0,0,24,7.722,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,4,5352,241,505,0,1
0,0,0,0,0.0,2,0,3,1,2,2,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,4,5281,0,0,0,1
1,0,0,3,1.325,1,0,0,0,3,3,0,0,0,0,0,0,0,0,0,2,7,8,10,8,9,6,6,0,0,0,0,1,0,0,0,2,0,0,4,5211,110,1026,0,0
3,0,0,5,1.345,5,0,0,0,4,3,1,0,0,0,0,0,1,0,0,2,9,6,12,9,12,7,9,0,0,2,1,1,0,0,0,1,0,0,4,5210,40,109,0,0
0,0,12,23,8.163,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,4,5167,431,454,0,1
1,0,0,5,5.357,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,3,3,3,2,0,0,0,0,0,0,0,0,0,1,0,4,4832,9,70,0,1
1,0,0,4,9.615,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4,4702,0,0,0,1
0,0,5,10,15.748,3,0,0,1,2,2,1,1,0,0,2,0,0,0,0,0,2,2,4,4,4,4,1,1,0,0,0,0,0,0,0,1,5,2,4,4668,0,0,0,1
1,0,0,1,4.918,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,2,0,4,4633,246,681,0,1
3,0,0,8,2.381,7,0,0,2,5,7,0,1,1,0,3,1,0,0,0,1,8,7,9,7,9,6,6,0,0,1,1,0,1,0,0,3,0,0,4,4520,9,34,0,0
1,0,0,3,7.937,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,2,2,2,2,1,0,0,0,0,0,0,1,0,0,0,4,0,4,4419,0,0,0,1
1,0,0,3,1.37,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,4,3,4,3,4,3,4,2,0,0,0,0,1,0,0,0,0,0,4,4224,252,424,0,1
5,0,1,8,3.774,3,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,3,1,3,1,3,1,3,0,1,0,0,0,0,0,0,2,0,0,4,4143,0,0,0,1
5,0,1,8,3.822,3,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,3,1,3,1,3,1,3,0,1,0,0,0,0,0,0,2,0,0,4,4135,0,0,0,1
5,0,1,8,3.727,3,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,3,1,3,1,3,1,3,0,1,0,0,0,0,0,0,2,0,0,4,4126,0,0,0,1
3,0,0,5,1.149,6,0,0,1,2,3,0,0,0,0,3,0,2,0,0,2,6,5,9,7,9,6,6,0,0,0,0,0,0,0,0,2,0,0,4,4116,40,109,0,0
0,0,1,1,11.111,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,4,4088,0,0,0,1
2,0,0,4,10.811,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2,0,4,4051,562,297,0,1
0,0,1,1,17.391,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4007,0,0,0,1
0,0,0,0,3.03,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,6,0,4,3966,0,0,0,1
3,0,0,4,1.587,6,0,0,4,5,4,0,0,0,0,1,0,0,0,0,1,5,5,7,6,8,5,6,0,0,0,0,1,2,0,0,1,0,0,4,3934,40,109,0,0
1,0,0,2,4.225,0,0,1,0,2,3,0,0,0,0,0,0,0,0,0,2,2,1,2,1,3,0,1,0,0,0,0,0,0,0,0,0,4,0,4,3763,1546,2128,0,1
1,0,0,4,11.111,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,1,2,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,4,3620,0,0,0,1
0,0,1,1,43.478,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3576,0,0,0,1
0,0,4,6,42.0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,0,0,0,0,0,1,0,0,0,6,4,4,3474,0,0,0,1
1,0,3,7,18.182,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,4,3470,310,388,0,1
0,0,6,20,27.703,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,4,3449,5,7,0,1
2,0,1,3,32.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,4,3401,0,0,0,1
2,0,1,3,23.077,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4,3389,0,0,0,1
2,0,1,3,14.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,4,3375,0,0,0,1
2,0,1,3,19.048,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,4,3362,0,0,0,1
0,0,4,6,8.989,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3,1,3,1,3,1,3,0,0,0,2,0,0,0,0,1,1,0,4,3337,77,238,0,1
1,0,0,1,5.0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,4,3297,0,0,1,1
1,0,0,4,8.108,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3220,0,0,0,1
0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1,0,4,3165,0,0,0,1
3,0,0,8,1.205,6,0,0,4,2,6,0,1,0,0,2,0,0,0,0,1,13,10,14,10,14,9,12,0,0,3,0,0,4,0,0,1,0,0,4,3128,40,109,0,0
3,0,0,5,2.273,4,0,0,2,1,2,0,1,0,0,2,1,0,0,0,1,5,3,6,4,6,4,5,0,0,1,0,0,1,0,0,0,0,0,4,2954,9,34,0,0
1,0,1,3,12.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,2890,0,0,0,1
1,0,1,3,12.121,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,2885,0,0,0,1
1,0,1,3,12.903,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,2880,0,0,0,1
1,0,1,3,13.333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,2876,0,0,0,1
1,0,1,3,13.333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,2871,0,0,0,1
0,0,1,1,66.667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,2870,61,253,0,1
0,0,1,1,11.765,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2,0,4,2857,0,0,0,1
1,0,1,2,10.811,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,2819,0,0,0,1
3,0,0,5,1.429,6,0,0,1,1,2,2,0,0,0,1,0,0,1,0,2,10,7,11,8,11,8,8,1,0,1,1,0,2,0,0,2,1,0,4,2812,40,109,0,0
1,0,1,3,17.241,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,2783,0,0,0,1
1,0,1,3,15.625,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,2776,0,0,0,1
0,0,8,13,22.93,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,2,0,0,0,0,0,0,0,0,0,0,0,4,2731,5,7,0,1
1,0,1,3,42.5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,4,2701,0,0,0,1
1,0,1,4,7.273,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,4,2687,0,0,0,1
0,0,1,1,11.429,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2,0,4,2642,0,0,0,1
1,0,1,2,22.222,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,4,2607,0,0,0,1
